INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
[#WORKER#] 46672.354881 Worker Thread Alive!
R367:46735.928500,0.042701,46735.928537,46735.971239
R368:46736.375408,0.073946,46736.375465,46736.449415
R369:46736.413843,0.036697,46736.449522,46736.486219
R370:46736.499271,0.103601,46736.499300,46736.602902
R371:46736.689145,0.031337,46736.689181,46736.720519
R372:46736.786807,0.040480,46736.786834,46736.827315
R373:46736.989272,0.142382,46736.989301,46737.131684
R374:46737.029535,0.115067,46737.131720,46737.246787
[#WORKER#] 46737.404010 Still Alive!
R375:46737.079307,0.186512,46737.246809,46737.433322
R376:46737.082034,0.091820,46737.433358,46737.525178
R377:46737.400936,0.110250,46737.525209,46737.635461
R378:46737.465596,0.188388,46737.635556,46737.823948
R379:46737.590338,0.029602,46737.824028,46737.853630
R380:46737.638370,0.072233,46737.853660,46737.925894
R381:46737.651072,0.094523,46737.925932,46738.020456
R382:46738.018706,0.172222,46738.020485,46738.192708
R383:46738.144944,0.133464,46738.192755,46738.326220
R384:46738.678635,0.044620,46738.678680,46738.723301
R385:46738.748928,0.002415,46738.748957,46738.751373
R386:46738.756432,0.066797,46738.756456,46738.823254
R387:46738.757295,0.123190,46738.823277,46738.946467
R388:46738.815064,0.070808,46738.946490,46739.017298
R389:46739.101013,0.008149,46739.101038,46739.109188
R390:46739.206064,0.066097,46739.206110,46739.272209
R391:46739.241422,0.004436,46739.272269,46739.276706
[#WORKER#] 46739.406064 Still Alive!
R392:46739.669581,0.028085,46739.669610,46739.697695
R393:46739.684297,0.094480,46739.697723,46739.792203
R394:46739.891402,0.325879,46739.891430,46740.217313
R395:46739.907661,0.018163,46740.217369,46740.235533
R396:46740.244497,0.141585,46740.244526,46740.386112
R397:46740.352218,0.000700,46740.386143,46740.386844
R398:46740.602714,0.133356,46740.602757,46740.736114
R399:46740.746776,0.255841,46740.746804,46741.002646
R400:46740.973720,0.154948,46741.002699,46741.157648
R401:46740.990633,0.010701,46741.157669,46741.168370
[#WORKER#] 46741.409813 Still Alive!
R402:46741.478460,0.027354,46741.478489,46741.505844
R403:46741.532052,0.009987,46741.532080,46741.542073
R404:46741.808633,0.032464,46741.808659,46741.841124
R405:46742.037535,0.277602,46742.037566,46742.315172
R406:46742.069282,0.010168,46742.315241,46742.325409
R407:46742.307754,0.186609,46742.325436,46742.512046
R408:46742.969328,0.117916,46742.969395,46743.087314
R409:46743.039031,0.056986,46743.087412,46743.144399
R410:46743.140692,0.039154,46743.144461,46743.183616
R411:46743.317629,0.013923,46743.317672,46743.331597
[#WORKER#] 46743.410310 Still Alive!
R412:46743.470581,0.047481,46743.470617,46743.518099
R413:46743.484727,0.107845,46743.518134,46743.625983
R414:46743.509280,0.212597,46743.626035,46743.838633
R415:46743.529543,0.023682,46743.838683,46743.862365
R416:46743.675118,0.075265,46743.862390,46743.937655
R417:46743.859069,0.286861,46743.937680,46744.224544
R418:46743.921492,0.013021,46744.224620,46744.237641
R419:46744.165168,0.072347,46744.237663,46744.310011
R420:46744.171703,0.023771,46744.310038,46744.333809
R421:46744.256655,0.017455,46744.333831,46744.351286
R422:46744.357108,0.056873,46744.357137,46744.414012
R423:46744.418548,0.104921,46744.418572,46744.523497
R424:46744.419470,0.061980,46744.523583,46744.585564
R425:46744.441981,0.151527,46744.585591,46744.737119
R426:46744.456670,0.115416,46744.737163,46744.852579
R427:46744.713607,0.201889,46744.852608,46745.054497
R428:46745.115371,0.004833,46745.115402,46745.120239
R429:46745.126183,0.019496,46745.126209,46745.145705
R430:46745.251007,0.011600,46745.251030,46745.262631
[#WORKER#] 46745.411510 Still Alive!
R431:46745.689246,0.090681,46745.689317,46745.780008
R432:46745.771352,0.120511,46745.780070,46745.900581
R433:46745.940942,0.052191,46745.941024,46745.993219
R434:46746.070215,0.086199,46746.070299,46746.156500
R435:46746.358366,0.025068,46746.358448,46746.383518
R436:46746.782686,0.046873,46746.782766,46746.829642
R437:46747.042285,0.010258,46747.042369,46747.052629
R438:46747.122551,0.048992,46747.122600,46747.171593
[#WORKER#] 46747.416021 Still Alive!
R439:46747.397620,0.272085,46747.397679,46747.669767
R440:46747.626937,0.178059,46747.669869,46747.847929
R441:46747.942366,0.100842,46747.942404,46748.043247
R442:46748.151287,0.097992,46748.151349,46748.249344
R443:46748.272344,0.086468,46748.272380,46748.358849
R444:46748.388713,0.002992,46748.388767,46748.391760
R445:46748.574483,0.091556,46748.574538,46748.666096
R446:46748.809616,0.015542,46748.809686,46748.825233
R447:46748.834628,0.150242,46748.834663,46748.984906
R448:46748.871006,0.132920,46748.984978,46749.117899
R449:46749.180990,0.109873,46749.181050,46749.290925
R450:46749.214942,0.011158,46749.290954,46749.302112
R451:46749.277534,0.010785,46749.302173,46749.312958
[#WORKER#] 46749.416149 Still Alive!
R452:46749.643105,0.031515,46749.643156,46749.674674
R453:46749.752074,0.033931,46749.752128,46749.786064
R454:46749.789253,0.293748,46749.789294,46750.083044
R455:46749.967948,0.070707,46750.083139,46750.153850
R456:46750.009807,0.275434,46750.153956,46750.429391
R457:46750.261031,0.034899,46750.429442,46750.464341
R458:46750.286607,0.103429,46750.464365,46750.567795
R459:46750.423840,0.026507,46750.567862,46750.594370
R460:46750.768352,0.099252,46750.768416,46750.867670
R461:46750.955222,0.167663,46750.955260,46751.122925
R462:46751.253106,0.002887,46751.253136,46751.256024
[#WORKER#] 46751.416558 Still Alive!
R463:46751.500492,0.096124,46751.500537,46751.596662
R464:46751.649304,0.148914,46751.649339,46751.798254
R465:46751.889825,0.007986,46751.889863,46751.897850
R466:46751.945613,0.018961,46751.945671,46751.964635
R467:46752.299051,0.044595,46752.299104,46752.343702
R468:46752.331969,0.047596,46752.343763,46752.391360
R469:46752.429528,0.010612,46752.429562,46752.440175
R470:46752.603361,0.203592,46752.603409,46752.807012
R471:46752.669086,0.011001,46752.807076,46752.818078
R472:46752.825020,0.138517,46752.825054,46752.963572
R473:46753.098186,0.045696,46753.098220,46753.143917
R474:46753.183023,0.031771,46753.183050,46753.214826
R475:46753.266598,0.007067,46753.266626,46753.273694
[#WORKER#] 46753.420042 Still Alive!
R476:46753.419185,0.056598,46753.419221,46753.475821
R477:46753.805592,0.112347,46753.805643,46753.917995
R478:46754.160761,0.063798,46754.160826,46754.224627
R479:46754.264371,0.025414,46754.264414,46754.289829
R480:46754.322058,0.085972,46754.322086,46754.408059
R481:46754.369158,0.013477,46754.408104,46754.421581
R482:46754.428893,0.065423,46754.428919,46754.494342
R483:46754.659604,0.021379,46754.659653,46754.681034
R484:46754.770533,0.014316,46754.770586,46754.784904
R485:46755.096922,0.020405,46755.096970,46755.117376
R486:46755.154790,0.231033,46755.154816,46755.385851
[#WORKER#] 46755.420423 Still Alive!
R487:46755.155276,0.165348,46755.385907,46755.551255
R488:46755.212070,0.116324,46755.551292,46755.667617
R489:46755.387287,0.004576,46755.667738,46755.672315
R490:46755.419446,0.149191,46755.672339,46755.821531
R491:46755.954783,0.197519,46755.954840,46756.152362
